order date (DateOrders),shipping date (DateOrders),Shipping Mode,Order Region,Order Country,Order State,order_month,actual_delay_days,Days for shipment (scheduled),is_late,Category Name,Late_delivery_risk
2015-08-29 02:28:00,2015-09-03 02:28:00,Standard Class,Southern Europe,España,Murcia,8,5,4,1,Fishing,1
2017-09-13 14:23:00,2017-09-16 14:23:00,Standard Class,Western Europe,Alemania,Baden-Wurtemberg,9,3,4,0,Camping & Hiking,0
2015-09-07 13:29:00,2015-09-10 13:29:00,Standard Class,Western Europe,Bélgica,Lieja,9,3,4,0,Fishing,0
2015-06-01 20:59:00,2015-06-07 20:59:00,Standard Class,Western Europe,Francia,Isla de Francia,6,6,4,1,Fishing,1
2015-06-01 20:59:00,2015-06-07 20:59:00,Standard Class,Western Europe,Francia,Isla de Francia,6,6,4,1,Fishing,1
2017-07-14 05:11:00,2017-07-17 05:11:00,Standard Class,Northern Europe,Reino Unido,Inglaterra,7,3,4,0,Camping & Hiking,0
2015-08-04 03:22:00,2015-08-09 03:22:00,Standard Class,Western Europe,Francia,Auvernia,8,5,4,1,Fishing,1
2017-07-18 07:38:00,2017-07-22 07:38:00,Standard Class,Western Europe,Alemania,Bavaria,7,4,4,0,Camping & Hiking,0
2016-11-24 18:49:00,2016-11-28 18:49:00,Standard Class,Eastern Europe,Bielorrusia,Grodno,11,4,4,0,Camping & Hiking,0
2015-06-19 16:03:00,2015-06-24 16:03:00,Standard Class,Western Europe,Francia,Norte-Paso de Calais-Picardía,6,5,4,1,Camping & Hiking,1
2017-09-15 04:13:00,2017-09-21 04:13:00,Standard Class,Western Europe,Francia,Isla de Francia,9,6,4,1,Camping & Hiking,1
2017-06-25 23:15:00,2017-06-28 23:15:00,Standard Class,Western Europe,Alemania,Renania del Norte-Westfalia,6,3,4,0,Camping & Hiking,0
2017-11-10 11:51:00,2017-11-14 11:51:00,Standard Class,Western Europe,Francia,Normandía,11,4,4,0,DVDs,0
2017-04-17 08:27:00,2017-04-21 08:27:00,Standard Class,South America,Brasil,São Paulo,4,4,4,0,Baseball & Softball,0
2017-04-07 07:04:00,2017-04-12 07:04:00,Standard Class,Central America,Nicaragua,Managua,4,5,4,1,Lacrosse,1
2015-01-08 20:50:00,2015-01-14 20:50:00,Standard Class,South America,Brasil,São Paulo,1,6,4,1,Baseball & Softball,1
2015-05-30 10:07:00,2015-06-02 10:07:00,Standard Class,South America,Brasil,Alagoas,5,3,4,0,Tennis & Racquet,0
2017-04-24 16:41:00,2017-04-26 16:41:00,Standard Class,Central America,México,México,4,2,4,0,Baseball & Softball,0
2015-01-11 18:33:00,2015-01-16 18:33:00,Standard Class,Caribbean,República Dominicana,Monseñor Nouel,1,5,4,1,Cardio Equipment,1
2017-01-27 22:14:00,2017-01-30 22:14:00,Standard Class,Central America,México,Distrito Federal,1,3,4,0,Cardio Equipment,0
2017-04-26 17:23:00,2017-05-02 17:23:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,6,4,1,Cardio Equipment,1
2015-01-03 16:06:00,2015-01-08 16:06:00,Standard Class,Caribbean,Haití,Ouest,1,5,4,1,Cardio Equipment,1
2015-04-24 20:41:00,2015-04-26 20:41:00,Standard Class,Central America,El Salvador,San Salvador,4,2,4,0,Cardio Equipment,0
2015-05-10 12:15:00,2015-05-14 12:15:00,Standard Class,Caribbean,Cuba,Ciego de Ávila,5,4,4,0,Cardio Equipment,0
2015-05-15 15:34:00,2015-05-21 15:34:00,Standard Class,Central America,Honduras,Atlántida,5,6,4,1,Cardio Equipment,1
2015-05-02 06:18:00,2015-05-06 06:18:00,Standard Class,Central America,Nicaragua,Managua,5,4,4,0,Cardio Equipment,0
2017-04-05 15:08:00,2017-04-11 15:08:00,Standard Class,South America,Brasil,Río de Janeiro,4,6,4,1,Cardio Equipment,1
2017-01-21 20:29:00,2017-01-23 20:29:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,2,4,0,Cardio Equipment,0
2017-02-07 02:46:00,2017-02-13 02:46:00,Standard Class,Central America,México,México,2,6,4,1,Cardio Equipment,1
2017-02-14 12:24:00,2017-02-17 12:24:00,Standard Class,Caribbean,Haití,Ouest,2,3,4,0,Cardio Equipment,0
2015-03-14 15:39:00,2015-03-18 15:39:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,3,4,4,0,Cardio Equipment,0
2017-03-10 23:13:00,2017-03-13 23:13:00,Standard Class,Central America,Honduras,Yoro,3,3,4,0,Cleats,0
2017-05-06 19:07:00,2017-05-12 19:07:00,Standard Class,Central America,México,Veracruz,5,6,4,1,Men's Footwear,1
2017-04-24 16:41:00,2017-04-26 16:41:00,Standard Class,Central America,México,México,4,2,4,0,Men's Footwear,0
2017-03-19 01:19:00,2017-03-21 01:19:00,Standard Class,Central America,Nicaragua,Managua,3,2,4,0,Men's Footwear,0
2017-03-08 21:07:00,2017-03-13 21:07:00,Standard Class,Central America,México,Quintana Roo,3,5,4,1,Men's Footwear,1
2017-02-01 06:38:00,2017-02-07 06:38:00,Standard Class,Central America,Guatemala,Guatemala,2,6,4,1,Men's Footwear,1
2015-03-22 17:03:00,2015-03-28 17:03:00,Standard Class,Central America,Honduras,Atlántida,3,6,4,1,Men's Footwear,1
2015-01-10 09:37:00,2015-01-16 09:37:00,Standard Class,South America,Brasil,Minas Gerais,1,6,4,1,Cleats,1
2017-06-01 00:31:00,2017-06-05 00:31:00,Standard Class,South America,Argentina,Buenos Aires (provincia),6,4,4,0,Men's Footwear,0
2017-04-13 11:16:00,2017-04-16 11:16:00,Standard Class,South America,Colombia,Tolima,4,3,4,0,Men's Footwear,0
2015-05-14 04:53:00,2015-05-16 04:53:00,Standard Class,South America,Uruguay,Montevideo,5,2,4,0,Men's Footwear,0
2017-05-02 03:42:00,2017-05-05 03:42:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,5,3,4,0,Men's Footwear,0
2017-02-15 13:16:00,2017-02-19 13:16:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,2,4,4,0,Men's Footwear,0
2015-02-04 04:09:00,2015-02-07 04:09:00,Standard Class,Caribbean,Trinidad y Tobago,San Fernando,2,3,4,0,Men's Footwear,0
2017-06-05 19:46:00,2017-06-08 19:46:00,Standard Class,Central America,México,San Luis Potosí,6,3,4,0,Men's Footwear,0
2017-05-30 21:11:00,2017-06-05 21:11:00,Standard Class,Central America,México,Jalisco,5,6,4,1,Men's Footwear,1
2017-04-24 16:41:00,2017-04-26 16:41:00,Standard Class,Central America,México,México,4,2,4,0,Men's Footwear,0
2015-04-03 22:38:00,2015-04-07 22:38:00,Standard Class,Central America,México,México,4,4,4,0,Men's Footwear,0
2017-06-01 00:31:00,2017-06-05 00:31:00,Standard Class,South America,Argentina,Buenos Aires (provincia),6,4,4,0,Men's Footwear,0
2017-05-24 04:01:00,2017-05-30 04:01:00,Standard Class,Central America,Honduras,Francisco Morazán,5,6,4,1,Cleats,1
2017-02-01 18:33:00,2017-02-06 18:33:00,Standard Class,Central America,México,Jalisco,2,5,4,1,Cleats,1
2015-02-19 09:33:00,2015-02-25 09:33:00,Standard Class,Central America,México,Tamaulipas,2,6,4,1,Cleats,1
2017-06-09 00:51:00,2017-06-12 00:51:00,Standard Class,Central America,Guatemala,Huehuetenango,6,3,4,0,Men's Footwear,0
2017-04-11 08:07:00,2017-04-13 08:07:00,Standard Class,Central America,Nicaragua,Managua,4,2,4,0,Men's Footwear,0
2017-01-26 10:51:00,2017-01-28 10:51:00,Standard Class,Central America,El Salvador,San Salvador,1,2,4,0,Men's Footwear,0
2015-04-11 01:57:00,2015-04-14 01:57:00,Standard Class,Central America,El Salvador,San Salvador,4,3,4,0,Men's Footwear,0
2015-01-28 10:38:00,2015-01-30 10:38:00,Standard Class,Central America,Honduras,Francisco Morazán,1,2,4,0,Men's Footwear,0
2015-01-20 22:34:00,2015-01-23 22:34:00,Standard Class,South America,Brasil,São Paulo,1,3,4,0,Men's Footwear,0
2017-05-24 02:16:00,2017-05-30 02:16:00,Standard Class,Central America,Nicaragua,Managua,5,6,4,1,Cleats,1
2015-04-25 14:12:00,2015-04-27 14:12:00,Standard Class,Central America,Nicaragua,León,4,2,4,0,Cleats,0
2015-04-08 23:51:00,2015-04-13 23:51:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Cleats,1
2017-05-04 16:40:00,2017-05-06 16:40:00,Standard Class,Central America,Guatemala,Chimaltenango,5,2,4,0,Men's Footwear,0
2017-04-30 01:36:00,2017-05-05 01:36:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Men's Footwear,1
2017-03-23 05:10:00,2017-03-25 05:10:00,Standard Class,Central America,México,San Luis Potosí,3,2,4,0,Men's Footwear,0
2017-01-22 01:03:00,2017-01-27 01:03:00,Standard Class,Central America,Nicaragua,Masaya,1,5,4,1,Men's Footwear,1
2015-01-20 22:34:00,2015-01-23 22:34:00,Standard Class,South America,Brasil,São Paulo,1,3,4,0,Men's Footwear,0
2017-04-26 17:23:00,2017-05-02 17:23:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,6,4,1,Men's Footwear,1
2017-01-21 19:47:00,2017-01-26 19:47:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,5,4,1,Men's Footwear,1
2017-03-18 06:03:00,2017-03-20 06:03:00,Standard Class,Central America,El Salvador,San Salvador,3,2,4,0,Cleats,0
2015-04-25 14:12:00,2015-04-27 14:12:00,Standard Class,Central America,Nicaragua,León,4,2,4,0,Cleats,0
2017-05-13 02:07:00,2017-05-15 02:07:00,Standard Class,Central America,México,Distrito Federal,5,2,4,0,Men's Footwear,0
2015-03-23 18:58:00,2015-03-28 18:58:00,Standard Class,Central America,México,Guanajuato,3,5,4,1,Men's Footwear,1
2015-05-14 04:53:00,2015-05-16 04:53:00,Standard Class,South America,Uruguay,Montevideo,5,2,4,0,Cleats,0
2015-01-25 03:07:00,2015-01-30 03:07:00,Standard Class,South America,Ecuador,Guayas,1,5,4,1,Cleats,1
2017-03-14 02:12:00,2017-03-16 02:12:00,Standard Class,South America,Bolivia,Santa Cruz,3,2,4,0,Men's Footwear,0
2017-03-08 02:12:00,2017-03-14 02:12:00,Standard Class,South America,Brasil,Alagoas,3,6,4,1,Men's Footwear,1
2015-03-19 14:46:00,2015-03-23 14:46:00,Standard Class,South America,Brasil,São Paulo,3,4,4,0,Men's Footwear,0
2015-04-05 18:26:00,2015-04-09 18:26:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,4,4,0,Cleats,0
2017-02-21 18:52:00,2017-02-27 18:52:00,Standard Class,Caribbean,Trinidad y Tobago,San Fernando,2,6,4,1,Men's Footwear,1
2015-03-30 12:50:00,2015-04-01 12:50:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,3,2,4,0,Men's Footwear,0
2017-05-08 15:15:00,2017-05-10 15:15:00,Standard Class,Central America,Guatemala,Guatemala,5,2,4,0,Cleats,0
2017-06-01 14:10:00,2017-06-04 14:10:00,Standard Class,Central America,Honduras,Cortés,6,3,4,0,Men's Footwear,0
2017-01-27 22:14:00,2017-01-30 22:14:00,Standard Class,Central America,México,Distrito Federal,1,3,4,0,Men's Footwear,0
2015-03-08 14:58:00,2015-03-14 14:58:00,Standard Class,Central America,México,Coahuila,3,6,4,1,Men's Footwear,1
2015-01-24 22:33:00,2015-01-26 22:33:00,Standard Class,Central America,Nicaragua,Managua,1,2,4,0,Men's Footwear,0
2015-01-17 14:20:00,2015-01-21 14:20:00,Standard Class,Central America,El Salvador,Santa Ana,1,4,4,0,Men's Footwear,0
2015-04-30 06:18:00,2015-05-02 06:18:00,Standard Class,South America,Perú,Cajamarca,4,2,4,0,Men's Footwear,0
2017-04-19 23:10:00,2017-04-22 23:10:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,3,4,0,Men's Footwear,0
2017-04-08 08:39:00,2017-04-11 08:39:00,Standard Class,Central America,México,Distrito Federal,4,3,4,0,Cleats,0
2017-02-14 05:02:00,2017-02-16 05:02:00,Standard Class,Central America,México,Puebla,2,2,4,0,Cleats,0
2017-04-11 01:06:00,2017-04-13 01:06:00,Standard Class,Central America,México,Distrito Federal,4,2,4,0,Men's Footwear,0
2017-02-24 21:50:00,2017-03-01 21:50:00,Standard Class,Central America,México,Baja California,2,5,4,1,Men's Footwear,1
2015-05-17 17:40:00,2015-05-21 17:40:00,Standard Class,Central America,Panamá,Panamá,5,4,4,0,Men's Footwear,0
2017-05-10 16:18:00,2017-05-12 16:18:00,Standard Class,South America,Venezuela,Miranda,5,2,4,0,Men's Footwear,0
2017-05-04 13:10:00,2017-05-06 13:10:00,Standard Class,South America,Perú,Lima (ciudad),5,2,4,0,Men's Footwear,0
2015-01-08 20:50:00,2015-01-14 20:50:00,Standard Class,South America,Brasil,São Paulo,1,6,4,1,Men's Footwear,1
2017-04-19 23:10:00,2017-04-22 23:10:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,3,4,0,Men's Footwear,0
2015-03-16 08:18:00,2015-03-21 08:18:00,Standard Class,Caribbean,Cuba,Ciego de Ávila,3,5,4,1,Men's Footwear,1
2017-02-27 23:04:00,2017-03-03 23:04:00,Standard Class,Central America,México,Veracruz,2,4,4,0,Men's Footwear,0
2017-02-01 18:33:00,2017-02-06 18:33:00,Standard Class,Central America,México,Jalisco,2,5,4,1,Men's Footwear,1
2015-01-11 19:15:00,2015-01-13 19:15:00,Standard Class,Central America,El Salvador,San Salvador,1,2,4,0,Men's Footwear,0
2017-02-03 15:02:00,2017-02-05 15:02:00,Standard Class,South America,Brasil,Sergipe,2,2,4,0,Cleats,0
2017-03-06 00:27:00,2017-03-10 00:27:00,Standard Class,South America,Colombia,Bogotá,3,4,4,0,Men's Footwear,0
2015-04-28 10:31:00,2015-04-30 10:31:00,Standard Class,South America,Brasil,Paraíba,4,2,4,0,Men's Footwear,0
2015-03-22 09:20:00,2015-03-26 09:20:00,Standard Class,South America,Argentina,Santa Fe,3,4,4,0,Men's Footwear,0
2015-01-06 02:37:00,2015-01-08 02:37:00,Standard Class,South America,Venezuela,Zulia,1,2,4,0,Men's Footwear,0
2015-01-11 18:33:00,2015-01-16 18:33:00,Standard Class,Caribbean,República Dominicana,Monseñor Nouel,1,5,4,1,Men's Footwear,1
2017-05-23 11:33:00,2017-05-27 11:33:00,Standard Class,Central America,Nicaragua,Managua,5,4,4,0,Men's Footwear,0
2017-04-06 18:27:00,2017-04-10 18:27:00,Standard Class,Central America,México,Puebla,4,4,4,0,Men's Footwear,0
2017-03-14 16:13:00,2017-03-16 16:13:00,Standard Class,Central America,México,Puebla,3,2,4,0,Men's Footwear,0
2017-02-27 23:04:00,2017-03-03 23:04:00,Standard Class,Central America,México,Veracruz,2,4,4,0,Men's Footwear,0
2015-02-26 01:19:00,2015-02-28 01:19:00,Standard Class,South America,Argentina,Buenos Aires,2,2,4,0,Cleats,0
2015-03-01 20:24:00,2015-03-03 20:24:00,Standard Class,South America,Brasil,Alagoas,3,2,4,0,Men's Footwear,0
2015-03-01 04:59:00,2015-03-04 04:59:00,Standard Class,South America,Colombia,Risaralda,3,3,4,0,Men's Footwear,0
2017-04-28 21:56:00,2017-05-04 21:56:00,Standard Class,Caribbean,Cuba,Guantánamo,4,6,4,1,Men's Footwear,1
2017-03-12 20:46:00,2017-03-15 20:46:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,3,3,4,0,Men's Footwear,0
2017-03-14 16:13:00,2017-03-16 16:13:00,Standard Class,Central America,México,Puebla,3,2,4,0,Men's Footwear,0
2017-03-10 23:13:00,2017-03-13 23:13:00,Standard Class,Central America,Honduras,Yoro,3,3,4,0,Men's Footwear,0
2017-02-05 13:17:00,2017-02-09 13:17:00,Standard Class,Central America,Honduras,Francisco Morazán,2,4,4,0,Men's Footwear,0
2015-04-01 08:16:00,2015-04-07 08:16:00,Standard Class,South America,Argentina,Buenos Aires,4,6,4,1,Cleats,1
2015-01-20 22:34:00,2015-01-23 22:34:00,Standard Class,South America,Brasil,São Paulo,1,3,4,0,Cleats,0
2017-02-01 16:27:00,2017-02-05 16:27:00,Standard Class,South America,Brasil,Paraná,2,4,4,0,Men's Footwear,0
2015-05-31 03:38:00,2015-06-03 03:38:00,Standard Class,South America,Brasil,Río Grande del Norte,5,3,4,0,Men's Footwear,0
2017-01-27 10:40:00,2017-02-01 10:40:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,5,4,1,Cleats,1
2017-05-30 11:01:00,2017-06-01 11:01:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,5,2,4,0,Men's Footwear,0
2017-03-12 20:46:00,2017-03-15 20:46:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,3,3,4,0,Men's Footwear,0
2017-02-21 16:04:00,2017-02-24 16:04:00,Standard Class,Caribbean,Cuba,Pinar del Río,2,3,4,0,Men's Footwear,0
2017-01-19 09:38:00,2017-01-23 09:38:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,4,4,0,Men's Footwear,0
2015-02-11 12:43:00,2015-02-13 12:43:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,2,2,4,0,Men's Footwear,0
2017-04-24 08:16:00,2017-04-27 08:16:00,Standard Class,Central America,Panamá,Panamá,4,3,4,0,Men's Footwear,0
2017-03-28 12:41:00,2017-04-03 12:41:00,Standard Class,Central America,El Salvador,San Salvador,3,6,4,1,Men's Footwear,1
2017-03-14 12:42:00,2017-03-16 12:42:00,Standard Class,Central America,Nicaragua,Managua,3,2,4,0,Men's Footwear,0
2017-01-23 18:23:00,2017-01-26 18:23:00,Standard Class,Central America,México,Michoacán,1,3,4,0,Men's Footwear,0
2015-04-22 01:25:00,2015-04-27 01:25:00,Standard Class,Central America,Honduras,Cortés,4,5,4,1,Men's Footwear,1
2015-04-21 04:03:00,2015-04-25 04:03:00,Standard Class,Central America,El Salvador,San Salvador,4,4,4,0,Men's Footwear,0
2015-04-11 11:04:00,2015-04-15 11:04:00,Standard Class,Central America,Guatemala,Guatemala,4,4,4,0,Men's Footwear,0
2015-01-25 20:38:00,2015-01-30 20:38:00,Standard Class,Central America,Honduras,Cortés,1,5,4,1,Men's Footwear,1
2015-01-11 17:09:00,2015-01-17 17:09:00,Standard Class,Central America,México,Jalisco,1,6,4,1,Men's Footwear,1
2017-02-04 18:01:00,2017-02-08 18:01:00,Standard Class,South America,Colombia,Antioquía,2,4,4,0,Men's Footwear,0
2017-05-30 11:01:00,2017-06-01 11:01:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,5,2,4,0,Men's Footwear,0
2015-01-20 13:27:00,2015-01-22 13:27:00,Standard Class,Caribbean,República Dominicana,Santiago de Chile,1,2,4,0,Men's Footwear,0
2017-02-26 18:41:00,2017-03-01 18:41:00,Standard Class,Central America,El Salvador,San Salvador,2,3,4,0,Men's Footwear,0
2017-02-25 08:21:00,2017-03-02 08:21:00,Standard Class,Central America,Guatemala,Escuintla,2,5,4,1,Men's Footwear,1
2017-01-31 14:52:00,2017-02-06 14:52:00,Standard Class,Central America,Guatemala,Huehuetenango,1,6,4,1,Men's Footwear,1
2017-03-08 22:32:00,2017-03-12 22:32:00,Standard Class,South America,Perú,Ica,3,4,4,0,Cleats,0
2015-05-30 10:07:00,2015-06-02 10:07:00,Standard Class,South America,Brasil,Alagoas,5,3,4,0,Men's Footwear,0
2017-05-31 01:02:00,2017-06-02 01:02:00,Standard Class,Caribbean,Cuba,Santiago de Cuba,5,2,4,0,Men's Footwear,0
2017-04-23 15:48:00,2017-04-29 15:48:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,6,4,1,Men's Footwear,1
2015-05-11 02:37:00,2015-05-16 02:37:00,Standard Class,Caribbean,Cuba,Camagüey,5,5,4,1,Men's Footwear,1
2017-03-09 05:53:00,2017-03-14 05:53:00,Standard Class,Central America,Panamá,Panamá,3,5,4,1,Men's Footwear,1
2017-02-25 08:21:00,2017-03-02 08:21:00,Standard Class,Central America,Guatemala,Escuintla,2,5,4,1,Men's Footwear,1
2015-01-31 19:55:00,2015-02-04 19:55:00,Standard Class,Central America,México,Distrito Federal,1,4,4,0,Men's Footwear,0
2017-02-12 05:24:00,2017-02-18 05:24:00,Standard Class,South America,Brasil,Marañón,2,6,4,1,Men's Footwear,1
2015-05-30 09:46:00,2015-06-01 09:46:00,Standard Class,South America,Brasil,Alagoas,5,2,4,0,Men's Footwear,0
2017-04-23 15:48:00,2017-04-29 15:48:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,4,6,4,1,Men's Footwear,1
2015-01-01 15:24:00,2015-01-07 15:24:00,Standard Class,Central America,México,Querétaro,1,6,4,1,Cleats,1
2017-01-30 08:02:00,2017-02-02 08:02:00,Standard Class,Central America,México,Sinaloa,1,3,4,0,Cleats,0
2015-02-16 23:24:00,2015-02-21 23:24:00,Standard Class,Central America,Guatemala,Guatemala,2,5,4,1,Cleats,1
2017-03-31 12:09:00,2017-04-05 12:09:00,Standard Class,South America,Uruguay,Montevideo,3,5,4,1,Men's Footwear,1
2017-02-12 05:24:00,2017-02-18 05:24:00,Standard Class,South America,Brasil,Marañón,2,6,4,1,Men's Footwear,1
2015-02-14 17:06:00,2015-02-19 17:06:00,Standard Class,South America,Argentina,Buenos Aires,2,5,4,1,Men's Footwear,1
2015-03-07 14:05:00,2015-03-12 14:05:00,Standard Class,Caribbean,Martinica,Martinica,3,5,4,1,Cleats,1
2017-03-15 23:02:00,2017-03-20 23:02:00,Standard Class,Caribbean,Jamaica,Santa Caterina,3,5,4,1,Men's Footwear,1
2017-01-27 10:40:00,2017-02-01 10:40:00,Standard Class,Caribbean,República Dominicana,Santo Domingo,1,5,4,1,Men's Footwear,1
2015-02-21 01:09:00,2015-02-25 01:09:00,Standard Class,Caribbean,Cuba,Holguín,2,4,4,0,Men's Footwear,0
2017-06-05 19:46:00,2017-06-08 19:46:00,Standard Class,Central America,México,San Luis Potosí,6,3,4,0,Cleats,0
2017-03-23 16:01:00,2017-03-26 16:01:00,Standard Class,Central America,Panamá,Chiriquí,3,3,4,0,Cleats,0
2015-04-03 20:11:00,2015-04-05 20:11:00,Standard Class,Central America,México,Distrito Federal,4,2,4,0,Cleats,0
2017-05-12 14:12:00,2017-05-15 14:12:00,Standard Class,Central America,México,Nuevo León,5,3,4,0,Men's Footwear,0
2015-04-09 12:49:00,2015-04-11 12:49:00,Standard Class,Central America,Nicaragua,Managua,4,2,4,0,Men's Footwear,0
2015-04-01 20:11:00,2015-04-06 20:11:00,Standard Class,Central America,Panamá,Panamá,4,5,4,1,Men's Footwear,1
2017-03-31 12:09:00,2017-04-05 12:09:00,Standard Class,South America,Uruguay,Montevideo,3,5,4,1,Men's Footwear,1
2017-02-15 00:39:00,2017-02-18 00:39:00,Standard Class,South America,Colombia,Antioquía,2,3,4,0,Men's Footwear,0
2015-05-11 01:13:00,2015-05-17 01:13:00,Standard Class,Caribbean,Cuba,Villa Clara,5,6,4,1,Men's Footwear,1
2017-06-10 01:22:00,2017-06-13 01:22:00,Standard Class,Central America,Honduras,Cortés,6,3,4,0,Cleats,0
2017-03-17 14:59:00,2017-03-21 14:59:00,Standard Class,Central America,México,Jalisco,3,4,4,0,Men's Footwear,0
2017-01-25 05:04:00,2017-01-27 05:04:00,Standard Class,Central America,El Salvador,San Salvador,1,2,4,0,Men's Footwear,0
2017-02-25 21:40:00,2017-02-28 21:40:00,Standard Class,South America,Brasil,Amazonas,2,3,4,0,Men's Footwear,0
2015-01-02 16:59:00,2015-01-06 16:59:00,Standard Class,South America,Colombia,Atlántico,1,4,4,0,Men's Footwear,0
2015-03-25 22:07:00,2015-03-31 22:07:00,Standard Class,Caribbean,República Dominicana,Duarte,3,6,4,1,Cleats,1
2017-03-24 05:41:00,2017-03-26 05:41:00,Standard Class,Caribbean,Cuba,Ciego de Ávila,3,2,4,0,Men's Footwear,0
2015-03-25 22:07:00,2015-03-31 22:07:00,Standard Class,Caribbean,República Dominicana,Duarte,3,6,4,1,Men's Footwear,1
2015-04-24 20:41:00,2015-04-26 20:41:00,Standard Class,Central America,El Salvador,San Salvador,4,2,4,0,Men's Footwear,0
2017-06-14 23:05:00,2017-06-18 23:05:00,Standard Class,South America,Brasil,Mato Grosso,6,4,4,0,Men's Footwear,0
2017-04-05 15:08:00,2017-04-11 15:08:00,Standard Class,South America,Brasil,Río de Janeiro,4,6,4,1,Men's Footwear,1
2015-01-02 16:59:00,2015-01-06 16:59:00,Standard Class,South America,Colombia,Atlántico,1,4,4,0,Men's Footwear,0
2017-04-02 15:18:00,2017-04-08 15:18:00,Standard Class,Central America,México,Tamaulipas,4,6,4,1,Cleats,1
